id,type,title,text,year,city,country,lat,lon,all_cities,all_coords,theme_primary,theme_secondary,case_study_flag,case_study_confidence,retrieval_reason
US9441020,patent,BIOMASS PRODUCTIVITY REGULATOR,"BIOMASS PRODUCTIVITY REGULATOR. The disclosure generally relates to methods and materials for modulating cell productivity. In particular, the present disclosure provides polynucleotides and polypeptides that when overexpressed in microorganisms result in increased in productivity, such as increased biomass productivity. Also disclosed are methods of using the polynucleotides and polypeptides to modulate or increase productivity of host cells such as, for example, algal or heterokont cells. Genetically engineered host cells, such as algal and heterokont cells having increased biomass productivity and bioproducts derived from such host cells are also disclosed.",2016,La Jolla,US,32.8458529,-117.2575702,"[""La Jolla, CA"", ""San Diego, CA""]","[[32.8458529, -117.2575702], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9909154,patent,METHODS FOR PRODUCING DICARBOXYLIC ACIDS,"METHODS FOR PRODUCING DICARBOXYLIC ACIDS. The present invention provides methods of producing dicarboxylic acids. The methods involve incubating a fatty acid or hydrocarbon substrate with an enzyme to produce a dicarboxylic acid product. The enzyme acts on the substrate to produce a product that has been both over-oxidized and has undergone cleavage of a C&#x2014;C bond. In some embodiments the enzymes having these useful characteristics are mutants of a cytochrome P450 enzyme, for example an enzyme of the class CYP102 or a mutant thereof. The invention provides enzymes where these desirable characteristics can be found in a single enzyme, and thus in some embodiments the methods can be performed through the action of a single enzyme.",2018,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9765126,patent,Compositions and Methods for Modulating Biomass Productivity,"Compositions and Methods for Modulating Biomass Productivity. The disclosure generally relates to methods and materials for modulating cell productivity. In particular, the present disclosure provides polynucleotides encoding transcription factor proteins that when overexpressed in microorganisms result in increased in productivity, such as increased biomass productivity. Also disclosed are methods of using the genetically engineered host strains to modulate or increase productivity of host cells such as, for example, algal or heterokont cells. Genetically engineered host cells, such as algal and heterokont cells having increased biomass productivity and bioproducts derived from such host cells are also disclosed.",2017,LA JOLLA,US,32.8458529,-117.2575702,"[""LA JOLLA, CA"", ""SAN DIEGO, CA""]","[[32.8458529, -117.2575702], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9500636,patent,MULTISCALE PLATFORM FOR COORDINATING CELLULAR ACTIVITY USING SYNTHETIC BIOLOGY,"MULTISCALE PLATFORM FOR COORDINATING CELLULAR ACTIVITY USING SYNTHETIC BIOLOGY. This invention provides a multiscale platform for coordinating behavior using synthetic biology. The platform reduces the impact of underlying noise, making outputs more coherent and reliable at the macroscopic level. In one aspect, the invention provides a frequency-modulated biosensor, comprising a microfluidic array comprising two or more separate colonies or populations of sensing cells to grow and communicate by gas exchange, wherein the colonies or populations of sensing cells output synchronized oscillating signals.",2016,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""La Jolla, CA"", ""Encinitas, CA""]","[[32.7174202, -117.162772], [32.8458529, -117.2575702], [33.0369867, -117.2919818]]",,,False,0.0,core_keyword
US9528133,patent,COMPOSITIONS AND METHODS FOR PRODUCING CHEMICALS AND DERIVATIVES THEREOF,"COMPOSITIONS AND METHODS FOR PRODUCING CHEMICALS AND DERIVATIVES THEREOF. The present invention provides methods for producing a product of one or more enzymatic pathways. The pathways used in the methods of the invention involve one or more conversion steps such as, for example, an enzymatic conversion of guluronic acid into D-glucarate (Step 7); an enzymatic conversion of 5-ketogluconate (5-KGA) into L-Iduronic acid (Step 15); an enzymatic conversion of L-Iduronic acid into Idaric acid Step 7b); and an enzymatic conversion of 5-ketocluconate into 4,6-dihydroxy 2,5-diketo hexanoate (2,5-DDH) (Step 16). In some embodiments the methods of the invention produce 2,5-furandicarboxylic acid (FDCA) as a product. The methods include both enzymatic and chemical conversions as steps. Various pathways are also provided for converting glucose into 5-dehdyro-4-deoxy-glucarate (DDG), and for converting glucose into 2,5-furandicarboxylic acid (FDCA). The methods also involve the use of engineered enzymes that perform reactions with high specificity and efficiency. Additional products that can be produce include metabolic products such as, but not limited to, guluronic acid, L-iduronic acid, idaric acid, glucaric acid. Any of the products can be produced using glucose as a substrate or using any intermediate in any of the methods or pathways of the invention.",2016,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Solana Beach, CA""]","[[32.7174202, -117.162772], [32.9919141, -117.2678124]]",,,False,0.0,core_keyword
US9527886,patent,AMPHIPATHIC PEPTIDE-LIPASE CONJUGATE HAVING ADVANCED LIPASE ACTIVITY AND USE THEREOF,"AMPHIPATHIC PEPTIDE-LIPASE CONJUGATE HAVING ADVANCED LIPASE ACTIVITY AND USE THEREOF. Disclosed are an amphipathic peptide-lipase conjugate with enhanced lipase activity, a polynucleotide coding for the conjugate, an expression vector carrying the polynucleotide, a transformant anchoring the expression vector therein, a method for preparing the conjugate, a lipolysis method using the conjugate, and a method for producing biodiesel using the lipase.",2016,Daejeon,KR,36.3497007,127.3849016,"[""Daejeon""]","[[36.3497007, 127.3849016]]",,,False,0.0,core_keyword
US9982272,patent,ALGAL MUTANTS HAVING A LOCKED-IN HIGH LIGHT ACCLIMATED PHENOTYPE,"ALGAL MUTANTS HAVING A LOCKED-IN HIGH LIGHT ACCLIMATED PHENOTYPE. Mutant photosynthetic microorganisms having reduced chlorophyll and increased photosynthetic efficiency are provided. The mutants have a locked in high light-acclimated phenotype, in which many of the photosynthetic parameters characteristic of high light acclimated wild type cells are found in the LIHLA mutants when acclimated to low light, such as reduced chlorophyll, reduced NPQ, higher qP, higher E k , higher P max per unit chlorophyll with little to no reduction in P max per cell, and higher rates of electron transport through photosystem II over a wide range of light intensities. Provided herein are constructs for attenuating or disrupting genes are provided for generating mutants having the LIHLA phenotype. Also provided are methods of culturing LIHLA mutants for the production of biomass or other products.",2018,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Cardiff, CA"", ""Solana Beach, CA"", ""Honolulu, HI""]","[[32.7174202, -117.162772], [33.6879703, -117.8073342], [32.9919141, -117.2678124], [21.304547, -157.855676]]",,,False,0.0,core_keyword
US9447422,patent,AUTONOMOUS REPLICATION SEQUENCES AND EPISOMAL DNA MOLECULES,AUTONOMOUS REPLICATION SEQUENCES AND EPISOMAL DNA MOLECULES. The present invention provides autonomous replication sequences (ARSs) isolated from Nannochloropsis that support the replication of episomal DNA molecules (EDMs) in eukaryotic cells. The ARSs and EDMs provided herein can be used for expressing genes in organisms including algae and heterokonts.,2016,Poway,US,32.9628234,-117.035864,"[""Poway, CA"", ""San Diego, CA""]","[[32.9628234, -117.035864], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9914931,patent,NANNOCHLOROPSIS SPLICED LEADER SEQUENCES AND USES THEREFOR,"NANNOCHLOROPSIS SPLICED LEADER SEQUENCES AND USES THEREFOR. The present invention relates to the culture and manipulation of microorganisms for biotech applications, and is based on the discovery and characterization of spliced leader sequences identified in transcripts from Nannochloropsis species. In particular, the invention provides nucleic acid compositions comprising a SL sequence operably linked to a protein-encoding gene. Further provided are compositions and methods for enhanced gene expression in recombinant microorganisms as well as methods for identification and/or isolation of nucleic acid molecules tagged with a spliced leader sequence.",2018,San Deigo,US,,,"[""San Deigo, CA"", ""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9506090,patent,Methods for Synthesizing FDCA and Derivatives Thereof,"Methods for Synthesizing FDCA and Derivatives Thereof. The present invention provides methods for producing a product of one or more enzymatic pathways. The pathways used in the methods of the invention involve one or more conversion steps such as, for example, an enzymatic conversion of guluronic acid into D-glucarate (Step 7); an enzymatic conversion of 5-ketogluconate (5-KGA) into L-Iduronic acid (Step 15); an enzymatic conversion of L-Iduronic acid into Idaric acid Step 7b); and an enzymatic conversion of 5-ketocluconate into 4,6-dihydroxy 2,5-diketo hexanoate (2,5-DDH) (Step 16). In some embodiments the methods of the invention produce 2,5-furandicarboxylic acid (FDCA) as a product. The methods include both enzymatic and chemical conversions as steps. Various pathways are also provided for converting glucose into 5-dehdyro-4-deoxy-glucarate (DDG), and for converting glucose into 2,5-furandicarboxylic acid (FDCA). The methods also involve the use of engineered enzymes that perform reactions with high specificity and efficiency. Additional products that can be produce include metabolic products such as, but not limited to, guluronic acid, L-iduronic acid, idaric acid, glucaric acid. Any of the products can be produced using glucose as a substrate or using any intermediate in any of the methods or pathways of the invention.",2016,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Solana Beach, CA""]","[[32.7174202, -117.162772], [32.9919141, -117.2678124]]",,,False,0.0,core_keyword
US9206435,patent,CROWDING AGENT-INDUCED NUCLEIC ACID TRANSFER INTO A RECIPIENT HOST CELL,CROWDING AGENT-INDUCED NUCLEIC ACID TRANSFER INTO A RECIPIENT HOST CELL. The presently disclosed invention relates to methods of transferring large nucleic acid molecules or a genome from one cell (the donor) into heterologous host cells in the presence of a crowding agent. The method allows for greater ease and efficiency of transfer of genetic material. Introduction of the donor genetic material into the recipient host cells also allows for manipulation of the donor nucleic acid molecule or genome within the host cells. Methods disclosed herein can be used to alter donor genomes from intractable donor cells in more tractable host cells.,2015,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""La Jolla, CA""]","[[32.7174202, -117.162772], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US9718060,patent,DIGITAL TO BIOLOGICAL CONVERTER,"DIGITAL TO BIOLOGICAL CONVERTER. The present invention provides a system for receiving biological sequence information and activating the synthesis of a biological entity. The system has a receiving unit for receiving a signal encoding biological sequence information transmitted from a transmitting unit. The transmitting unit can be present at a remote location from the receiving unit. The system also has an assembly unit connected to the receiving unit, and the assembly unit assembles the biological entity according to the biological sequence information. Thus, according to the present invention biological sequence information can be digitally transmitted to a remote location and the information converted into a biological entity, for example a protein useful as a vaccine, immediately upon being received by the receiving unit and without further human intervention after preparing the system for receipt of the information. The invention is useful, for example, for rapidly responding to viral and other biological threats that are specific to a particular locale.",2017,La Jolla,US,32.8458529,-117.2575702,"[""La Jolla, CA"", ""Carlsbad, CA"", ""San Marcos, CA""]","[[32.8458529, -117.2575702], [33.1580933, -117.3505966], [33.1352995, -117.1743395]]",,,False,0.0,core_keyword
US9546372,patent,REGULATORY ELEMENTS AND USES THEREOF,"REGULATORY ELEMENTS AND USES THEREOF. The present application provides novel regulatory elements including promoter sequences from marine microorganisms. The application further discloses DNA constructs containing these novel regulatory elements; transgenic cells, transgenic non-human organisms, and progeny containing these novel regulatory elements. Methods of modifying, producing, and using the regulatory elements are also disclosed. The regulatory elements disclosed herein are particularly suited for use in Nannochloropsis and other microalgae.",2017,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Irvine, CA""]","[[32.7174202, -117.162772], [33.6856969, -117.825981]]",,,False,0.0,core_keyword
US9181558,patent,PRODUCTION OF BRANCHED-CHAIN ALCOHOLS BY PHOTOSYNTHETIC MICROORGANISMS,"PRODUCTION OF BRANCHED-CHAIN ALCOHOLS BY PHOTOSYNTHETIC MICROORGANISMS. The present invention provides genes, polypeptides and expression constructs therefor, recombinant photosynthetic microorganisms, and method of use thereof, such as for the production of branched-chain alcohols (including 2-methyl-1-butanol, 3-methyl-1-butanol, and isobutanol) and derivatives thereof for a variety of uses.",2015,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9067970,patent,NOVEL ANTICANCER AGENTS COMPRISING PEPTIDES WITH CANCER-SPECIFIC TOXICITY,"NOVEL ANTICANCER AGENTS COMPRISING PEPTIDES WITH CANCER-SPECIFIC TOXICITY. The present invention relates a prophylactic or therapeutic composition for cancer, and more particularly, to a prophylactic or therapeutic composition for cancer comprising a peptide which is represented by an amino acid sequence of the following Formula (I), a method for preventing or treating cancer comprising the step of administering the peptide to a subject, and use of the peptide in the preparation of the prophylactic or therapeutic composition for cancer. (I) APKAMX 1 LLX 2 X 3 L-LX 4 LQKKGI wherein X 1 , X 2 , X 3 and X 4 are each independently R or K.",2015,Daejeon,KR,36.3497007,127.3849016,"[""Daejeon""]","[[36.3497007, 127.3849016]]",,,False,0.0,core_keyword
US9441238,patent,COMPOSITIONS AND METHODS FOR MODULATING THE SENSITIVITY OF CELLS TO AHAS INHIBITORS,"COMPOSITIONS AND METHODS FOR MODULATING THE SENSITIVITY OF CELLS TO AHAS INHIBITORS. Methods and materials useful for modulating the sensitivity of cells to an inhibitor of acetohydroxyacid synthase (AHAS) are disclosed. For example, nucleic acid molecules encoding AHAS large subunits are disclosed as well as methods for using such nucleic acid molecules to transform microbial cells and plant cells, and to confer modulated sensitivity to AHAS-inhibiting compounds onto such cells. Further provided are materials and methods useful for modulating growth, development, activity, and characteristics of host cells and organisms.",2016,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Irvine, CA""]","[[32.7174202, -117.162772], [33.6856969, -117.825981]]",,,False,0.0,core_keyword
US8968798,patent,Compositions of Volatile Organic Compounds and Methods of Use Thereof,"Compositions of Volatile Organic Compounds and Methods of Use Thereof. The present invention provides compositions and methods for treating, inhibiting or preventing the developing of a plant pathogenic disease. The compositions comprise volatile organic compounds effective to inhibit the growth of, or kill pathogenic microbes, including Ganoderma boninense . Invention compositions are especially useful in preventing and treating basal stem rot in the oil palm, and can be applied in the vicinity of the plant or used to sterilize the plant growth medium prior to or concurrent with plant growth therein.",2015,Encinitas,US,33.0369867,-117.2919818,"[""Encinitas, CA"", ""Bozeman, MT""]","[[33.0369867, -117.2919818], [45.6794293, -111.044047]]",,,False,0.0,core_keyword
US9771576,patent,MATERIALS AND METHODS FOR THE SYNTHESIS OF ERROR-MINIMIZED NUCLEIC ACID MOLECULES,"MATERIALS AND METHODS FOR THE SYNTHESIS OF ERROR-MINIMIZED NUCLEIC ACID MOLECULES. The present invention provides materials and methods useful for error correction of nucleic acid molecules. In one embodiment of the invention, a first plurality of double-stranded nucleic acid molecules having a nucleotide mismatch are fragmented by exposure to a molecule having unidirectional mismatch endonuclease activity. The nucleic acid molecules are cut at the mismatch site or near the mismatch site, leaving a double-stranded nucleic acid molecule having a mismatch at the end or near end of the molecule. The nucleic acid molecule is then exposed to a molecule having unidirectional exonuclease activity to remove the mismatched nucleotide. The missing nucleotides can then be filled in by the action of, e.g., a molecule having DNA polymerase activity. The result is double-stranded nucleic acid molecules with a decreased frequency of nucleotide mismatches. Also provided are novel nucleic acid sequences encoding mismatch endonucleases, polypeptides encoded thereby, as well as nucleic acid constructs, transgenic cells, and various compositions thereof.",2017,Carlsbad,US,33.1580933,-117.3505966,"[""Carlsbad, CA"", ""Rancho Sante Fe, CA"", ""San Diego, CA""]","[[33.1580933, -117.3505966], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9005939,patent,PROTOILLUDENE SYNTHASE,"PROTOILLUDENE SYNTHASE. The present invention relates to an isolated, recombinant or synthetic polynucleotide encoding a polypeptide with protoilludene synthase activity and comprising a sequence selected from the group consisting of a) SEQ ID Nos. 1 or 14 of the attached sequence listing; b) a nucleic acid sequence complementary to SEQ ID Nos. 1 or 14; c) nucleic acid sequences which hybridize under stringent conditions to the nucleic acid sequences defined in a) and b) or their complementary strands, as well as to the polypeptide encoded by the isolated polynucleotide, as well as a method for the production of melleolides employing the polynucleotide or polypeptide of the invention.",2015,Aachen,DE,50.776351,6.083862,"[""Aachen"", ""Bochum"", ""Niederkirchen""]","[[50.776351, 6.083862], [51.4818111, 7.2196635], [49.4124185, 8.2123084]]",,,False,0.0,core_keyword
US9644225,patent,Programmable Oligonucleotide Synthesis,"Programmable Oligonucleotide Synthesis. The invention relates to methods for the preparation of synthetic nucleic acids, such as double-stranded nucleic acids. The methods involve the preparation of a multiplicity of different nucleic acid fragments by solid-phase synthesis, and the joining together of at least two of the multiplicity of the nucleic acid fragments by binding to one another or by covalent linkage. In the methods at least some of the nucleic acid fragments have a high AT content and are used in an increased amount relative to other fragments for the joining step.",2017,Mannheim,DE,49.4892913,8.4673098,"[""Mannheim"", ""Strasbourg""]","[[49.4892913, 8.4673098], [48.584614, 7.7507127]]",,,False,0.0,core_keyword
US8835149,patent,DGAT GENES COMPRISING PLECKSTRIN HOMOLOGY DOMAINS AND METHODS OF USE FOR TRIGLYCERIDE PRODUCTION IN RECOMBINANT MICROORGANISMS,"DGAT GENES COMPRISING PLECKSTRIN HOMOLOGY DOMAINS AND METHODS OF USE FOR TRIGLYCERIDE PRODUCTION IN RECOMBINANT MICROORGANISMS. The present invention provides novel diacylglycerol acyltransferase (DGAT) genes comprising Pleckstrin Homology (PH) domains. The present invention also provides for recombinant cells, such as algae, transformed with acyltransferase genes, such as DGAT, comprising PH domains, and methods of using such recombinant cells to produce increased triglyceride levels.",2014,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9309523,patent,NANNOCHLOROPSIS KOZAK CONSENSUS SEQUENCE,"NANNOCHLOROPSIS KOZAK CONSENSUS SEQUENCE. The present invention provides Nannochloropsis consensus Kozak sequences for use in protein expression in eukaryotic cells, such as algal cells. The invention further provides expression constructs, expression cassettes, cloning or expression vectors and host eukaryotic cells, such as algal cells, and methods for expressing proteins of interest which take advantage of the consensus Kozak sequences as described herein.",2016,Poway,US,32.9628234,-117.035864,"[""Poway, CA"", ""San Diego, CA""]","[[32.9628234, -117.035864], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US8883993,patent,TETRASELMIS PROMOTERS AND TERMINATORS FOR USE IN EUKARYOTIC CELLS,"TETRASELMIS PROMOTERS AND TERMINATORS FOR USE IN EUKARYOTIC CELLS. The present invention provides novel promoter and terminator sequences for use in gene expression in eukaryotic cells, such as algal cells. The invention further provides expression cassettes comprising a promoter, as described herein, operably linked to a gene. The invention further provides expression vectors and host eukaryotic cells, such as algal cells, for expressing a protein encoded by the gene; and methods for stably transforming eukaryotic algae such as Tetraselmis with transgenes.",2014,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Solana Beach, CA"", ""La Jolla, CA""]","[[32.7174202, -117.162772], [32.9919141, -117.2678124], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US9328336,patent,DGAT GENES AND METHODS OF USE FOR TRIGLYCERIDE PRODUCTION IN RECOMBINANT MICROORGANISMS,"DGAT GENES AND METHODS OF USE FOR TRIGLYCERIDE PRODUCTION IN RECOMBINANT MICROORGANISMS. The present invention provides diacylglycerol acyltransferase (DGAT) genes, including genes encoding localization peptides. The present invention also provides recombinant cells, such as algae, transformed with DGAT genes and methods of using such recombinant cells to produce triglyceride.",2016,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""La Jolla, CA"", ""Solana Beach, CA""]","[[32.7174202, -117.162772], [32.8458529, -117.2575702], [32.9919141, -117.2678124]]",,,False,0.0,core_keyword
US9017975,patent,PRODUCTION AND SECRETION OF FATTY ACIDS AND FATTY ACID DERIVATIVES,"PRODUCTION AND SECRETION OF FATTY ACIDS AND FATTY ACID DERIVATIVES. The invention relates to acyl-CoA-independent methods of producing fatty alcohols in recombinant host cells engineered to express an alcohol-forming acyl-ACP reductase. The recombinant host cells may be photosynthetic microorganisms, such as cyanobacteria. Isolated nucleic acid molecules, vectors, and recombinant host cells expressing an alcohol-forming acyl-ACP reductase, and systems for producing fatty alcohols via an acyl-CoA-independent pathway, are also provided. Also provided are microorganisms engineered for the secretion of fatty acids and fatty acid derivatives, including fatty alcohols, and methods of producing fatty acid derivatives using such engineering microorganisms.",2015,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10405554,patent,COMPOSITIONS AND METHODS FOR CONTROLLING HEAD BLIGHT DISEASE,"COMPOSITIONS AND METHODS FOR CONTROLLING HEAD BLIGHT DISEASE. Compositions comprising microbiological strains and cultures and methods of use thereof are provided herein. Certain strains, cultures, and compositions thereof are useful for the control of head blight disease, for example, of various crop plants. Biological control compositions, and methods of use thereof to prevent, inhibit or treat the development of plant pathogens or disease and for preserving plant yield, are also provided.",2019,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Encinitas, CA""]","[[32.7174202, -117.162772], [33.0369867, -117.2919818]]",,,False,0.0,core_keyword
US9329131,patent,METHOD OF ILLUMINATING ALGAE FOR ALGAE GROWTH,"METHOD OF ILLUMINATING ALGAE FOR ALGAE GROWTH. Systems and methods are provided for using a growth vessel to simulate algae growth and/or productivity in a reference environment, such as an open pond, a closed photobioreactor, or a hybrid system. Based on predicted algae sample trajectories in the reference environment, an illumination profile is developed. An algae sample in the growth vessel can then be exposed to the illumination profile under controlled conditions. Properties of algae in the reference environment can then be characterized based on the sample exposed to the illumination profile.",2016,Cardiff,US,33.6879703,-117.8073342,"[""Cardiff, CA"", ""Fort Collins, CO"", ""San Diego, CA""]","[[33.6879703, -117.8073342], [40.5871782, -105.0770113], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US8975061,patent,REGULATION OF TOXIN AND ANTITOXIN GENES FOR BIOLOGICAL CONTAINMENT,"REGULATION OF TOXIN AND ANTITOXIN GENES FOR BIOLOGICAL CONTAINMENT. The present invention relates to the regulation of a toxin and/or antitoxin genes in a genetically engineered microorganism, such as cyanobacterial or eukaryotic algal strains, in particular for preventing unintentional and/or uncontrolled spread of the microorganisms. The present invention also includes methods of controlling the growth and/or survival of the engineered microorganism",2015,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Encinitas, CA"", ""Bonita Springs, FL""]","[[32.7174202, -117.162772], [33.0369867, -117.2919818], [26.339806, -81.7786972]]",,,False,0.0,core_keyword
US10612034,patent,PROMOTERS AND TERMINATORS FOR USE IN EUKARYOTIC CELLS,"PROMOTERS AND TERMINATORS FOR USE IN EUKARYOTIC CELLS. The present invention provides novel promoter and terminator sequences for use in heterologous gene expression in eukaryotic cells, such as algal cells. The invention further provides expression cassettes comprising a promoter, as described herein, operably linked to a heterologous gene. The invention further provides expression vectors and host eukaryotic cells, such as algal cells, for expressing a protein encoded by the heterologous gene; and methods for identifying promoters.",2020,SAN DIEGO,US,32.7174202,-117.162772,"[""SAN DIEGO, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9181568,patent,CELL SYSTEMS AND METHODS FOR IMPROVING FATTY ACID SYNTHESIS BY EXPRESSION OF DEHYDROGENASES,"CELL SYSTEMS AND METHODS FOR IMPROVING FATTY ACID SYNTHESIS BY EXPRESSION OF DEHYDROGENASES. The invention relates to methods for producing lipids such as fatty acid products in recombinant host cells engineered to express a non-native gene encoding a dehydrogenase. The recombinant microorganisms are able to proliferate at a higher rate as compared with microorganisms that do not express a non-native dehydrogenase gene, and cultures of microorganisms that are engineered for lipid production and that express a non-native dehydrogenase produce more lipid than cultures of control microorganisms that do not include a non-native dehydrogenase gene.",2015,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US8367335,patent,PROGRAMMABLE OLIGONUCLEOTIDE SYNTHESIS,PROGRAMMABLE OLIGONUCLEOTIDE SYNTHESIS. The invention relates to methods and devices for preparing synthetic nucleic acids.,2013,Mannheim,DE,49.4892913,8.4673098,"[""Mannheim"", ""Strasbourg""]","[[49.4892913, 8.4673098], [48.584614, 7.7507127]]",,,False,0.0,core_keyword
US10131903,patent,MICROFLUIDIC PLATFORM FOR SYNTHETIC BIOLOGY APPLICATIONS,"MICROFLUIDIC PLATFORM FOR SYNTHETIC BIOLOGY APPLICATIONS. This invention provides methods and compositions for assembling biological constructs (e.g., plasmids, transformed cells, etc.). In certain embodiments the methods involve encapsulating separate components of the biological construct each in a fluid droplet confined in a fluid channel; optionally mixing droplets from different fluid channels to form a sequenced order of droplets carrying different components of the biological construct in a channel or chamber; and optionally combining two or more droplets each containing different components of the biological construct to permit the components to react with each other in one or more reactions contributing to the assembly of the biological construct.",2018,San Jose,US,37.3361663,-121.890591,"[""San Jose, CA"", ""Emeryville, CA"", ""Danville, CA"", ""San Francisco, CA""]","[[37.3361663, -121.890591], [37.8314089, -122.2865266], [37.8225892, -122.0008254], [37.7879363, -122.4075201]]",,,False,0.0,core_keyword
US9040264,patent,Recombinant Cyanobacterium Expressing a Transcription Factor Domain Protein,"Recombinant Cyanobacterium Expressing a Transcription Factor Domain Protein. The invention provides microorganisms such as cyanobacteria genetically engineered to express proteins that include transcription factor domains for upregulation of lipid biosynthetic pathways. In addition to expression a gene encoding a transcription factor domain protein, the recombinant microorganisms can express at least one exogenous gene that encodes a polypeptide for the production of a fatty acid, fatty acid derivative, or triglyceride. Also included are methods of producing a fatty acid, fatty acid derivative, or triglyceride using the engineered microorganisms described herein as well as nucleic acid molecules encoding novel transcription factor domain proteins.",2015,Portland,US,45.5202471,-122.674194,"[""Portland, OR"", ""San Diego, CA""]","[[45.5202471, -122.674194], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US8921090,patent,ACYL-ACP WAX ESTER SYNTHASES,"ACYL-ACP WAX ESTER SYNTHASES. The invention relates to acyl-CoA-independent methods of producing a wax ester in recombinant host cells engineered to express an acyl-ACP wax ester synthase, and an alcohol-forming acyl-ACP reductase. The methods of the invention may take place in photosynthetic microorganisms, and particularly in cyanobacteria. Isolated nucleotide molecules and vectors expressing an acyl-ACP wax ester synthase and/or an alcohol-forming acyl-ACP reductase, recombinant host cells expressing an acyl-ACP wax ester synthase and optionally an alcohol-forming acyl-ACP reductase, and systems for producing a wax ester via an acyl-CoA-independent pathway, are also provided.",2014,San Deigo,US,,,"[""San Deigo, CA"", ""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9243207,patent,SOLVENT EXTRACTION OF PRODUCTS FROM ALGAE,"SOLVENT EXTRACTION OF PRODUCTS FROM ALGAE. Processes for extracting product molecules from an algae feed are provided. The algae feed represents an input stream, batch sample, or other algae portion suitable for use in product extraction. The product extraction is typically performed at pressures greater than ambient pressure. This allows for improved extraction, including the potential for use of extraction solvents at temperatures greater than the boiling point for the solvent.",2016,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Glen Gardner, NJ"", ""Cypress, TX""]","[[32.7174202, -117.162772], [40.6967671, -74.9407248], [29.9691116, -95.6971686]]",,,False,0.0,core_keyword
US8962299,patent,FOUR-GENE PATHWAY FOR WAX ESTER SYNTHESIS,"FOUR-GENE PATHWAY FOR WAX ESTER SYNTHESIS. The invention relates to methods for producing a wax ester in recombinant host cells engineered to express a thioesterase, an acyl-CoA synthetase, an alcohol-forming fatty acyl reductase, and a wax ester synthase. The methods of the invention may take place in photosynthetic microorganisms, and particularly in cyanobacteria. Isolated nucleotide molecules and vectors expressing the thioesterase, acyl-CoA synthetase, alcohol-forming fatty acyl reductase, and wax ester synthase, recombinant host cells expressing the thioesterase, acyl-CoA synthetase, alcohol-forming fatty acyl reductase, and wax ester synthase, and systems for producing a wax ester via a pathway using these four enzymes, are also provided.",2015,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
